"slug","name","category","indexable","overall_severity","issue_count","blocker_count","should_fix_count","nice_to_have_count","issue_codes","issue_details","tools_needing_premium_functionality_improvement","tools_needing_seo_content_improvement","should_reconsider_noindex","title_length","meta_description_length","faq_count","related_tool_count","has_tool_options","has_premium_controls","has_premium_guide_copy","unique_tool_intent","premium_tool_functionality","input_driven_output","non_generic_output","title_h1_meta","helpful_intro","useful_below_tool_content","specific_faqs","canonical","robots","related_links","duplicate_page_issue","risky_indexable","mojibake","unsafe_legacy_js","sitemap","ads_safe","layout_cls"
"short-code-generator","Short Code Generator","utility-generators","yes","should_fix","3","0","3","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|should_fix:weak_related_links","seo_metadata_review: titleLength=54; metaDescriptionLength=90; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || weak_related_links: Only 0 related tool cards found.","no","yes","no","54","90","0","0","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"sigil-generator","Sigil Generator","creative-generators","yes","should_fix","3","0","3","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|should_fix:weak_related_links","seo_metadata_review: titleLength=41; metaDescriptionLength=67; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || weak_related_links: Only 0 related tool cards found.","no","yes","no","41","67","0","0","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"sitemap-generator","Sitemap Generator","seo-generators","yes","should_fix","3","0","3","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|should_fix:weak_related_links","seo_metadata_review: titleLength=40; metaDescriptionLength=79; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || weak_related_links: Only 0 related tool cards found.","no","yes","no","40","79","0","0","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"spaceship-name-generator","Spaceship Name Generator","creative-generators","yes","should_fix","3","0","3","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|should_fix:weak_related_links","seo_metadata_review: titleLength=44; metaDescriptionLength=68; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || weak_related_links: Only 0 related tool cards found.","no","yes","no","44","68","0","0","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"sports-team-name-generator","Sports Team Name Generator","name-generators","yes","should_fix","3","0","3","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|should_fix:weak_related_links","seo_metadata_review: titleLength=47; metaDescriptionLength=74; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || weak_related_links: Only 0 related tool cards found.","no","yes","no","47","74","0","0","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"tattoo-name-generator","Tattoo Name Generator","text-font-generators","yes","should_fix","3","0","3","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|should_fix:weak_related_links","seo_metadata_review: titleLength=56; metaDescriptionLength=66; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || weak_related_links: Only 0 related tool cards found.","no","yes","no","56","66","0","0","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"typewriter-text-generator","Typewriter Text Generator","text-font-generators","yes","should_fix","3","0","3","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|should_fix:weak_related_links","seo_metadata_review: titleLength=43; metaDescriptionLength=66; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || weak_related_links: Only 0 related tool cards found.","no","yes","no","43","66","0","0","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"viral-hook-generator","Viral Hook Generator","ai-writing-generators","yes","should_fix","3","0","2","1","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs|nice_to_have:intro_content_thin_or_keyword_light","seo_metadata_review: titleLength=44; metaDescriptionLength=73; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad. || intro_content_thin_or_keyword_light: Source description is short or not clearly aligned with the primary keyword.","no","yes","no","44","73","0","3","yes","yes","yes","pass","pass","pass","pass","review","review","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"ad-copy-generator","Ad Copy Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=39; metaDescriptionLength=79; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","39","79","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"ai-prompt-generator","AI Prompt Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=82; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","82","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"album-name-generator","Album Name Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=41; metaDescriptionLength=51; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","41","51","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"alien-name-generator","Alien Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=45; metaDescriptionLength=94; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","94","0","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"all-caps-generator","ALL CAPS Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=45; metaDescriptionLength=60; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","45","60","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"angel-name-generator","Angel Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=51; metaDescriptionLength=86; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","51","86","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"anime-name-generator","Anime Name Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=47; metaDescriptionLength=93; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","93","0","2","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"app-name-generator","App Name Generator","business-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=46; metaDescriptionLength=81; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","46","81","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"art-name-generator","Art Name Generator","creative-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=44; metaDescriptionLength=77; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","77","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"art-tag-generator","Art Tag Generator","utility-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:weak_related_links","seo_metadata_review: titleLength=48; metaDescriptionLength=104; h1Matches=true. || weak_related_links: Only 1 related tool cards found.","no","yes","no","48","104","2","1","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","review","pass","pass","pass","pass","pass","pass","pass"
"ascii-text-generator","ASCII Text Art Generator","text-font-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=47; metaDescriptionLength=82; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","47","82","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"avatar-name-generator","Avatar Name Generator","gaming-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=44; metaDescriptionLength=84; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","84","0","3","no","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"bakery-name-generator","Bakery Name Generator","business-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=44; metaDescriptionLength=70; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","44","70","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
"bibliography-generator","Bibliography Generator","ai-writing-generators","yes","should_fix","2","0","2","0","should_fix:seo_metadata_review|should_fix:generic_or_thin_faqs","seo_metadata_review: titleLength=53; metaDescriptionLength=87; h1Matches=true. || generic_or_thin_faqs: FAQ count=0; at least one FAQ appears generic or too broad.","no","yes","no","53","87","0","3","yes","yes","yes","pass","pass","pass","pass","review","pass","pass","review","pass","pass","pass","pass","pass","pass","pass","pass","pass","pass"
