slug,name,category,indexable,overall_severity,issue_count,blocker_count,should_fix_count,nice_to_have_count,issue_codes,issue_details,tools_needing_premium_functionality_improvement,tools_needing_seo_content_improvement,should_reconsider_noindex,title_length,meta_description_length,faq_count,related_tool_count,has_tool_options,has_premium_controls,has_premium_guide_copy,unique_tool_intent,premium_tool_functionality,input_driven_output,non_generic_output,title_h1_meta,helpful_intro,useful_below_tool_content,specific_faqs,canonical,robots,related_links,duplicate_page_issue,risky_indexable,mojibake,unsafe_legacy_js,sitemap,ads_safe,layout_cls
project-name-generator-keywords,Project Name Generator Keywords,business-generators,yes,pass,0,0,0,0,,,no,no,no,57,139,3,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
scifi-name-generator,Sci-Fi Name Generator,creative-generators,yes,should_fix,2,0,2,0,should_fix:generic_or_thin_faqs|should_fix:weak_related_links,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful. || weak_related_links: Related valid count=2.,no,yes,no,47,112,2,2,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass
last-name-and-first-name-generator,First And Last Name Generator,name-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,47,132,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
baby-name-generator-with-last-name,Baby Name Generator With Last Name,name-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,52,130,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
nickname-generator-based-on-name,Nickname Generator Based On Name,name-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,50,111,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
phonetic-spelling-of-name-generator,Phonetic Spelling Generator,utility-generators,yes,should_fix,1,0,1,0,should_fix:weak_related_links,weak_related_links: Related valid count=2.,no,yes,no,54,125,3,2,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass
ipa-generator,IPA Generator,utility-generators,yes,pass,0,0,0,0,,,no,no,no,36,109,4,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
name-combination-generator,Name Combination Generator,utility-generators,yes,pass,0,0,0,0,,,no,no,no,49,117,3,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
performer-names-generator,Performer Names Generator,business-generators,yes,pass,0,0,0,0,,,no,no,no,47,141,3,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
disc-jockey-names-generator,DJ Name Generator,business-generators,yes,should_fix,2,0,1,1,should_fix:generic_or_thin_faqs|nice_to_have:near_duplicate_intent_cluster,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful. || near_duplicate_intent_cluster: Potential duplicate/overlap cluster from prior audit still worth monitoring.,no,yes,no,46,119,2,3,yes,yes,yes,review,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,review,pass,pass,pass,pass,pass,pass
name-pronunciation-generator,Name Pronunciation Generator,utility-generators,yes,pass,0,0,0,0,,,no,no,no,51,104,4,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
fantasy-language-generator,Fantasy Language Generator,creative-generators,yes,pass,0,0,0,0,,,no,no,no,52,116,4,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
color-palette-generator-from-name,Color Palette Generator From Name,utility-generators,yes,pass,0,0,0,0,,,no,no,no,59,112,3,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
mountain-name-generator,Mountain Name Generator,gaming-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,51,113,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
forest-name-generator,Forest Name Generator,gaming-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,49,113,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
team-name-generator-using-keywords,Team Name Generator By Keyword,utility-generators,yes,should_fix,1,0,1,0,should_fix:generic_or_thin_faqs,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful.,no,yes,no,50,112,2,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
trademark-friendly-name-generator,Trademark-Friendly Name Generator,business-generators,yes,should_fix,2,0,2,0,should_fix:generic_or_thin_faqs|should_fix:weak_related_links,generic_or_thin_faqs: FAQ count=2; FAQ answers should be specific and useful. || weak_related_links: Related valid count=2.,no,yes,no,54,152,2,2,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass
acceptable-use-policy-generator,Acceptable Use Policy Generator,business-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,53,128,3,0,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,fail,pass,pass
app-icon-generator,App Icon Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=37; metaDescriptionLength=167; h1Matches=true.,no,yes,no,37,167,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
app-name-generator,App Name Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=46; metaDescriptionLength=163; h1Matches=true.,no,yes,no,46,163,4,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
bakery-name-generator,Bakery Name Generator,business-generators,yes,pass,0,0,0,0,,,no,no,no,49,160,4,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
banner-generator,Banner Generator,text-font-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=35; metaDescriptionLength=165; h1Matches=true.,no,yes,no,35,165,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
barbarian-name-generator,Barbarian Name Generator,gaming-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,41,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
big-text-generator,Big Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=38; metaDescriptionLength=165; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,38,165,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
brat-text-generator,Brat Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=39; metaDescriptionLength=165; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,39,165,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
breadcrumb-generator,Breadcrumb Generator,seo-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=39; metaDescriptionLength=165; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,39,165,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
bubble-text-generator,Bubble Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=41; metaDescriptionLength=163; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,41,163,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
business-card-generator,Business Card Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=51; metaDescriptionLength=177; h1Matches=true.,no,yes,no,51,177,4,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
castle-name-generator,Castle Name Generator,gaming-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=38; metaDescriptionLength=163; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,38,163,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
channel-name-generator,Channel Name Generator,social-media-tools,yes,pass,0,0,0,0,,,no,no,no,50,160,4,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
chatgpt-prompt-generator,ChatGPT Prompt Generator,ai-writing-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,54,129,6,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,fail,pass,pass
club-name-generator,Club Name Generator,name-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,36,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
cocktail-name-generator,Cocktail Name Generator,creative-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,40,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
contract-generator,Contract Generator,business-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,48,88,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,fail,pass,pass
cowboy-name-generator,Cowboy Name Generator,gaming-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=38; metaDescriptionLength=163; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,38,163,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
css-code-generator,CSS Code Generator,developer-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=46; metaDescriptionLength=170; h1Matches=true.,no,yes,no,46,170,4,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
cursive-name-generator,Cursive Name Generator,text-font-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,42,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
cute-text-generator,Cute Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=39; metaDescriptionLength=165; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,39,165,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
dalle-prompt-generator,DALL-E Prompt Generator,ai-writing-generators,yes,nice_to_have,1,0,0,1,nice_to_have:intro_content_thin_or_keyword_light,intro_content_thin_or_keyword_light: Source description could be more aligned with primary keyword.,no,no,no,46,115,4,4,yes,yes,yes,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
dinosaur-name-generator,Dinosaur Name Generator,name-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,40,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
display-name-generator,Display Name Generator,social-media-tools,yes,pass,0,0,0,0,,,no,no,no,39,160,3,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
dj-name-generator,DJ Name Generator,creative-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=34; metaDescriptionLength=160; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,34,160,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
dmca-policy-generator,DMCA Policy Generator,business-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,43,128,3,0,yes,yes,yes,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,review,pass,pass,pass,pass,fail,pass,pass
dog-name-generator,Dog Name Generator,name-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=46; metaDescriptionLength=163; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,46,163,4,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
estimate-generator,Estimate Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=37; metaDescriptionLength=167; h1Matches=true.,no,yes,no,37,167,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
fake-text-generator,Sample Placeholder Text Generator,ai-writing-generators,yes,nice_to_have,1,0,0,1,nice_to_have:intro_content_thin_or_keyword_light,intro_content_thin_or_keyword_light: Source description could be more aligned with primary keyword.,no,no,no,45,136,4,4,yes,yes,yes,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
farm-name-generator,Farm Name Generator,business-generators,yes,pass,0,0,0,0,,,no,no,no,38,116,4,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
favicon-generator,Favicon Generator,developer-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=36; metaDescriptionLength=165; h1Matches=true.,no,yes,no,36,165,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
food-truck-name-generator,Food Truck Name Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=54; metaDescriptionLength=162; h1Matches=true.,no,yes,no,54,162,4,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
funny-name-generator,Funny Name Generator,name-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,37,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
gnome-name-generator,Gnome Name Generator,gaming-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,37,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
hotel-name-generator,Hotel Name Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=49; metaDescriptionLength=166; h1Matches=true.,no,yes,no,49,166,4,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
html-code-generator,HTML Code Generator,developer-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=38; metaDescriptionLength=168; h1Matches=true.,no,yes,no,38,168,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
invisible-text-generator,Invisible Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=44; metaDescriptionLength=165; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,44,165,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
letterhead-generator,Letterhead Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=39; metaDescriptionLength=165; h1Matches=true.,no,yes,no,39,165,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
logo-generator,Logo Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=33; metaDescriptionLength=163; h1Matches=true.,no,yes,no,33,163,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
mermaid-name-generator,Mermaid Name Generator,gaming-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,39,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
meta-description-generator,Meta Description Generator,seo-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=45; metaDescriptionLength=165; h1Matches=true.,no,yes,no,45,165,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
monster-name-generator,Monster Name Generator,gaming-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,39,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
mood-board-generator,Mood Board Generator,creative-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=39; metaDescriptionLength=165; h1Matches=true.,no,yes,no,39,165,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
pen-name-generator,Pen Name Generator,name-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,35,159,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
pet-name-generator,Pet Name Generator,name-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,35,159,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
pixel-text-generator,Pixel Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=40; metaDescriptionLength=164; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,40,164,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
playlist-name-generator,Playlist Name Generator,creative-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,40,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
proposal-generator,Proposal Generator,business-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=37; metaDescriptionLength=167; h1Matches=true.,no,yes,no,37,167,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
purchase-order-generator,Purchase Order Generator,business-generators,yes,pass,0,0,0,0,,,no,no,no,45,143,4,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
qr-code-generator,QR Code Generator,utility-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=36; metaDescriptionLength=165; h1Matches=true.,no,yes,no,36,165,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
quotation-generator,Quotation Generator,business-generators,yes,pass,0,0,0,0,,,no,no,no,49,129,4,4,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
ransom-note-text-generator,Ransom Note Text Generator,text-font-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,44,97,0,0,no,yes,yes,pass,pass,pass,pass,pass,review,pass,review,pass,pass,review,pass,pass,pass,pass,fail,pass,pass
retro-text-generator,Retro Text Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=40; metaDescriptionLength=164; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,40,164,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
return-policy-generator,Return Policy Generator,business-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,55,127,5,0,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,review,pass,pass,pass,pass,fail,pass,pass
robot-name-generator,Robot Name Generator,gaming-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,37,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
salon-name-generator,Salon Name Generator,business-generators,yes,pass,0,0,0,0,,,no,no,no,49,147,4,3,yes,yes,yes,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
service-agreement-generator,Service Agreement Generator,business-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,49,89,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,fail,pass,pass
ship-name-generator,Ship Name Generator,creative-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,36,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
shopify-product-description-generator,Shopify Product Description Generator,business-generators,no,blocker,1,1,0,0,blocker:sitemap_mismatch,sitemap_mismatch: Noindex page appears in sitemap.,no,no,no,55,92,4,3,yes,yes,yes,pass,pass,pass,pass,review,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,fail,pass,pass
short-code-generator,Short Code Generator,utility-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=39; metaDescriptionLength=165; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,39,165,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
sigil-generator,Sigil Generator,creative-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=34; metaDescriptionLength=164; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,34,164,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
sitemap-generator,Sitemap Generator,seo-generators,yes,should_fix,1,0,1,0,should_fix:seo_metadata_review,seo_metadata_review: titleLength=36; metaDescriptionLength=165; h1Matches=true.,no,yes,no,36,165,3,3,yes,yes,yes,pass,pass,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
spaceship-name-generator,Spaceship Name Generator,creative-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,41,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
sports-team-name-generator,Sports Team Name Generator,name-generators,yes,nice_to_have,1,0,0,1,nice_to_have:no_visible_specialized_options,no_visible_specialized_options: Indexable page has no visible specialized options.,yes,no,no,43,160,3,3,no,yes,yes,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
tattoo-name-generator,Tattoo Name Generator,text-font-generators,yes,should_fix,2,0,1,1,should_fix:seo_metadata_review|nice_to_have:no_visible_specialized_options,seo_metadata_review: titleLength=38; metaDescriptionLength=163; h1Matches=true. || no_visible_specialized_options: Indexable page has no visible specialized options.,yes,yes,no,38,163,3,3,no,yes,yes,pass,review,pass,pass,review,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass,pass
